track,site_label,model,n,accuracy,mean_true_rank
DEV_FROZEN,96,LTD_HYBRID_FINAL,290,0.6172413793103448,2.0172413793103448
DEV_FROZEN,97,MICRO_FINAL,282,0.07801418439716312,1.9680851063829787
DEV_FROZEN,97,MACRO_XGB,282,0.010638297872340425,2.4893617021276597
DEV_FROZEN,97,MACRO_LTD,282,0.7872340425531915,1.322695035460993
DEV_FROZEN,97,MACRO_LTD_FINAL,282,0.014184397163120567,2.3439716312056738
DEV_FROZEN,97,LTD_HYBRID_FINAL,282,0.05319148936170213,2.0
DEV_FROZEN,98,MICRO_FINAL,289,0.4740484429065744,7.83044982698962
DEV_FROZEN,98,MACRO_XGB,289,0.22837370242214533,4.159169550173011
DEV_FROZEN,98,MACRO_LTD,289,0.11764705882352941,14.193771626297577
DEV_FROZEN,98,MACRO_LTD_FINAL,289,0.4982698961937716,3.43598615916955
DEV_FROZEN,98,LTD_HYBRID_FINAL,289,0.6643598615916955,2.3044982698961936
HISTORICAL_FINAL,0,MICRO_FINAL,299,0.043478260869565216,19.06020066889632
HISTORICAL_FINAL,0,MACRO_XGB,299,0.6120401337792643,1.745819397993311
